dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-06 14:06:38,Youtube,HOA,0,0,1,3,4,28,149,150,230,230,247
2023-12-06 14:06:42,Bing,FAFR,0,0,1,6,7,31,79,79,146,283,289
2023-12-06 14:06:43,Amazon,FAFR,0,1,18,44,45,59,79,79,120,123,129
2023-12-06 14:06:45,Youtube,FAFR,0,0,1,3,4,24,135,136,210,210,229
2023-12-06 14:06:49,Bing,WieSOichDichEmpfangen,0,0,2,6,7,25,72,72,136,199,152
2023-12-06 14:06:50,Amazon,WieSOichDichEmpfangen,0,4,16,17,18,32,56,57,93,93,105
2023-12-06 14:06:51,Youtube,WieSOichDichEmpfangen,0,0,3,6,7,23,130,130,195,195,207
2023-12-06 14:06:55,Bing,sagmichbitte,0,0,2,6,8,26,69,69,177,233,249
2023-12-06 14:06:56,Amazon,sagmichbitte,0,1,38,39,40,55,90,91,137,137,147
2023-12-06 14:06:58,Youtube,sagmichbitte,0,0,1,3,4,25,142,143,214,214,223
2023-12-06 14:07:02,Bing,ilAuraitSuffi,0,0,1,7,8,27,72,72,136,189,277
2023-12-06 14:07:02,Amazon,ilAuraitSuffi,0,3,30,32,33,45,70,70,110,111,119
2023-12-06 14:07:05,Youtube,ilAuraitSuffi,0,0,4,8,8,36,171,172,243,243,252
2023-12-06 14:07:09,Bing,Carnegie Mellon University,0,0,2,6,7,25,73,74,138,182,186
2023-12-06 14:07:10,Amazon,Carnegie Mellon University,0,1,27,59,60,73,99,99,132,132,147
2023-12-06 14:07:12,Youtube,Carnegie Mellon University,0,0,1,5,6,26,148,149,211,211,224
2023-12-06 14:07:16,Bing,Airbnb,0,0,2,26,27,44,95,96,158,205,177
2023-12-06 14:07:16,Amazon,Airbnb,0,1,25,28,29,48,69,69,145,145,155
2023-12-06 14:07:18,Youtube,Airbnb,0,0,1,4,5,27,140,140,199,199,209
2023-12-06 14:07:23,Bing,Facebook,0,0,1,7,8,26,72,73,133,181,221
2023-12-06 14:07:23,Amazon,Facebook,0,1,27,29,29,47,75,76,114,114,122
2023-12-06 14:07:26,Youtube,Facebook,0,0,2,4,5,25,137,137,209,209,226
2023-12-06 14:07:30,Bing,Youtube,0,0,2,7,7,26,71,71,136,163,240
2023-12-06 14:07:30,Amazon,Youtube,0,1,14,39,39,49,74,75,113,113,121
2023-12-06 14:07:32,Youtube,Youtube,0,0,1,3,4,28,149,149,214,214,223
2023-12-06 14:07:37,Bing,cirtic,0,0,2,6,7,26,75,75,149,215,162
2023-12-06 14:07:37,Amazon,cirtic,0,0,12,14,14,33,53,53,84,84,92
2023-12-06 14:07:40,Youtube,cirtic,0,0,2,5,5,31,144,144,222,222,230
2023-12-06 14:07:45,Bing,when would there be,0,0,1,7,8,25,68,68,129,168,200
2023-12-06 14:07:45,Amazon,when would there be,0,1,32,33,34,49,72,72,112,112,121
2023-12-06 14:07:47,Youtube,when would there be,0,0,2,5,6,23,132,132,195,195,203
2023-12-06 14:07:51,Bing,search the map for new,0,0,1,7,7,28,71,71,133,405,147
2023-12-06 14:07:52,Amazon,search the map for new,0,2,24,26,26,41,63,64,296,296,308
2023-12-06 14:07:54,Youtube,search the map for new,0,0,3,6,6,23,162,162,417,417,432
2023-12-06 14:07:59,Bing,suggestions on finals,0,0,3,7,8,27,75,75,133,262,223
2023-12-06 14:07:59,Amazon,suggestions on finals,0,1,25,27,27,59,89,90,129,129,140
2023-12-06 14:08:03,Youtube,suggestions on finals,0,0,1,3,4,27,143,144,218,218,229
2023-12-06 14:08:07,Bing,start,0,0,2,7,8,45,99,99,171,218,182
2023-12-06 14:08:07,Amazon,start,0,1,18,38,39,50,131,133,171,172,181
2023-12-06 14:08:10,Youtube,start,0,0,1,3,4,24,139,139,203,203,212
2023-12-06 14:08:14,Bing,ending,0,0,2,27,27,47,95,95,160,209,171
2023-12-06 14:08:14,Amazon,ending,0,1,22,24,24,36,56,57,99,99,109
2023-12-06 14:08:15,Youtube,ending,0,0,1,4,4,31,149,149,210,210,227
2023-12-06 14:08:20,Bing,safety,0,0,2,7,8,26,69,70,135,187,269
2023-12-06 14:08:20,Amazon,safety,0,1,14,15,15,38,69,69,105,105,113
2023-12-06 14:08:22,Youtube,safety,0,0,1,2,4,23,150,151,212,212,220
2023-12-06 14:08:26,Bing,data,0,0,2,6,7,28,78,78,144,215,185
2023-12-06 14:08:28,Youtube,data,0,0,1,4,5,27,138,139,215,215,225
2023-12-06 14:08:33,Bing,DDIO,0,0,1,7,8,28,77,78,142,183,284
2023-12-06 14:08:33,Amazon,DDIO,0,1,14,15,16,16,50,50,86,86,95
2023-12-06 14:08:35,Youtube,DDIO,0,0,1,4,5,29,142,143,206,206,217
2023-12-06 14:08:40,Bing,MSFG,0,0,1,7,9,27,75,76,135,187,201
2023-12-06 14:08:40,Amazon,MSFG,0,1,33,34,35,45,67,67,102,102,114
2023-12-06 14:08:42,Youtube,MSFG,0,0,1,16,16,42,168,169,238,238,250
2023-12-06 14:08:47,Bing,HOA,0,0,2,8,10,28,80,81,140,204,152
2023-12-06 14:08:47,Amazon,HOA,0,0,30,31,31,43,63,64,97,98,107
2023-12-06 14:08:50,Youtube,HOA,0,0,1,3,4,24,142,143,201,201,216
2023-12-06 14:08:54,Bing,FAFR,0,0,1,6,7,25,76,76,144,190,155
2023-12-06 14:08:54,Amazon,FAFR,0,1,13,15,16,27,55,55,95,96,105
2023-12-06 14:08:56,Youtube,FAFR,0,0,4,6,7,26,159,159,223,223,231
2023-12-06 14:09:01,Bing,WieSOichDichEmpfangen,0,0,2,6,7,24,74,74,135,197,238
2023-12-06 14:09:01,Amazon,WieSOichDichEmpfangen,0,1,14,36,37,50,74,75,114,115,125
2023-12-06 14:09:03,Youtube,WieSOichDichEmpfangen,0,0,2,4,4,31,135,136,213,213,223
2023-12-06 14:09:07,Bing,sagmichbitte,0,0,2,7,7,25,70,70,127,173,261
2023-12-06 14:09:07,Amazon,sagmichbitte,0,1,21,22,22,36,64,65,103,103,112
2023-12-06 14:09:09,Youtube,sagmichbitte,0,0,3,6,7,29,138,138,217,217,226
2023-12-06 14:09:13,Bing,ilAuraitSuffi,0,0,2,7,8,27,79,79,191,251,203
2023-12-06 14:09:14,Amazon,ilAuraitSuffi,0,1,18,19,20,34,68,69,114,114,127
2023-12-06 14:09:16,Youtube,ilAuraitSuffi,0,0,1,4,4,35,159,160,230,230,243
